 baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YLR307W 315.094725807439 2.78865522877013 0.476207282575209 5.85596930330377 0.00000000474235815125195 0.0000000507658919501766 0.0000297535550409547 TRUE 3
YPL014W 374.796711310595 0.770360956441467 0.131636587815446 5.85217961986 0.00000000485172228420575 0.0000000518481326896468 0.0000304397056111069 TRUE 3
YDL223C 3730.26819667561 -0.685715532471609 0.117191286271136 -5.85125015937723 0.00000000487891750138853 0.0000000520500841602216 0.0000306103284037117 TRUE 3
YGR060W 10186.0590107155 -0.521169985555327 0.0891001953695674 -5.84925749481954 0.00000000493772196580143 0.0000000525879964201568 0.0000309792676134382 TRUE 3
YNL055C 10840.4972341727 0.548331852214418 0.0938591536193723 5.84207113605639 0.00000000515557808283213 0.0000000548151547688237 0.0000323460968916888 TRUE 3
YPR148C 2002.93231301919 -0.548815119940182 0.0940149120117171 -5.83753266579436 0.00000000529795099853429 0.0000000562335814108385 0.0000332393445648041 TRUE 3
YNL320W 358.344828000368 0.898856192944693 0.154011496878086 5.8362928168682 0.00000000533750595334132 0.00000005655772777924 0.0000334875123512634 TRUE 3
YBR024W 342.659432911295 0.764598128414015 0.131156801053783 5.82964910908798 0.00000000555440462605475 0.0000000587567963224982 0.0000348483346238675 TRUE 3
YDL131W 756.037932962916 -0.668336200160868 0.114692098740512 -5.82722094634403 0.00000000563579768893905 0.0000000595174392301593 0.0000353589947004036 TRUE 3
YNL301C 264.565538353492 -0.858848706170068 0.14747159120362 -5.82382477303183 0.00000000575158804956012 0.0000000606381711510767 0.0000360854634229402 TRUE 3
YPR132W 499.033275496919 -0.672995755637286 0.115615623712192 -5.82097586838789 0.0000000058505017194187 0.0000000615775122246871 0.0000367060477876329 TRUE 3
YGL188C 159.382606849342 1.02748748661959 0.176573732695357 5.81902795469763 0.00000000591908353726211 0.0000000621949933488194 0.0000371363301127825 TRUE 3
YER169W 683.889917964274 -0.63959841127969 0.109945198432538 -5.81742923200183 0.00000000597595484725723 0.0000000626875664830177 0.0000374931407116919 TRUE 3
YBR263W 1298.48398034267 0.668170368592769 0.114975534104256 5.81141347851357 0.00000000619475476952225 0.0000000648742849235611 0.0000388658914239826 TRUE 3
YBR130C 263.53439018682 0.848741307340888 0.146102505795133 5.80921800568571 0.00000000627653160240417 0.0000000656211379031356 0.0000393789592734838 TRUE 3
YJL137C 925.737902149654 0.621244706028823 0.107177894387997 5.79638842110336 0.00000000677582294678963 0.0000000707233566476062 0.0000425115131681581 TRUE 3
YNL251C 1881.98889388982 -0.513946742869172 0.088733117916394 -5.79205098319009 0.0000000069532026890029 0.000000072454220046703 0.0000436243936708042 TRUE 3
YDR034C 489.386155593025 -0.716972237798594 0.123823988630819 -5.79025313048383 0.00000000702804256208074 0.0000000731067450716409 0.0000440939390344946 TRUE 3
YGR239C 1364.89654083039 0.601090543305632 0.103815501848314 5.78998832162747 0.00000000703913183855748 0.0000000731067450716409 0.0000441635131551096 TRUE 3
YDR034W-B 753.48045620462 -0.654592870005989 0.113134652915084 -5.78596259536243 0.00000000720982572421692 0.0000000747557632529137 0.000045234446593737 TRUE 3
YKL182W 9902.79347862693 -0.731596173156089 0.126655091292224 -5.77628712507198 0.00000000763670125157974 0.0000000790511995893724 0.0000479126636524113 TRUE 3
YKL132C 91.9966195731076 1.26570971927036 0.219148552741629 5.77557872701356 0.00000000766890315180538 0.0000000792537553068784 0.000048114698374427 TRUE 3
YDR254W 868.719457520234 -0.627794629893566 0.108728857223835 -5.77394673247744 0.00000000774359258983143 0.0000000798940070987049 0.0000485832999086024 TRUE 3
YER123W 365.272002110551 0.764013856146068 0.132495375953023 5.7663435470907 0.00000000810098418738785 0.0000000834441277626994 0.0000508255747916713 TRUE 3
YJR016C 2084.53001052021 -0.62112282909831 0.107722604773177 -5.76594699326255 0.00000000812005798553255 0.0000000835034815463044 0.0000509452438012312 TRUE 3
YBL008W 200.193259124327 0.978342359955799 0.169823276085015 5.76094386181806 0.00000000836448591365381 0.0000000857359806149515 0.000052478784622264 TRUE 3
YKL221W 170.582579243238 1.22059924496678 0.211874258378751 5.76096055418307 0.00000000836365863569521 0.0000000857359806149515 0.0000524735942803517 TRUE 3
YGR157W 2127.68052991304 -0.570817589953321 0.0992547109456226 -5.75103775443009 0.00000000886973029823004 0.0000000907664244058679 0.0000556486878910953 TRUE 3
YPL179W 2123.14327116211 -0.633339404849146 0.110141975765582 -5.75020922265913 0.00000000891330775860462 0.0000000910638103741479 0.0000559220928774854 TRUE 3
YPR041W 649.087658898949 0.754012761175012 0.131215570412284 5.7463665234688 0.00000000911815458202409 0.0000000930051767366457 0.0000572073018476191 TRUE 3
YER034W 145.820776286706 -1.07292700995909 0.186733618666132 -5.74576242683657 0.00000000915077131336834 0.00000009318634488435 0.000057411939220073 TRUE 3
YBR204C 757.376783721558 0.603531296137582 0.105193149354641 5.73736312526283 0.00000000961619374393182 0.0000000977672339638319 0.0000603319995494282 TRUE 3
YLR359W 856.923583880523 -0.622533267355035 0.108559732981379 -5.73447677383121 0.00000000978138269028783 0.0000000992857825504458 0.0000613683949988658 TRUE 3
YKR039W 12568.0956044684 -0.519874607923961 0.0906843890308044 -5.73279054399722 0.00000000987916033435712 0.000000100116272661425 0.0000619818519377566 TRUE 3
YMR115W 657.59206830334 0.630763532318213 0.110108547116298 5.72856103216029 0.0000000101286112848032 0.000000102478675144468 0.0000635469072008552 TRUE 3
YGL134W 260.265342644198 -0.84429424777734 0.147392758163396 -5.72819355779593 0.0000000101505712213443 0.000000102535480308362 0.0000636846838427141 TRUE 3
YKL068W-A 175.83612664662 -0.981627762076444 0.171401203701819 -5.72707624494954 0.0000000102176254661119 0.000000103046888342315 0.0000641053821743863 TRUE 3
YDL124W 638.780139601271 -0.649189340610497 0.1134514542481 -5.72217733931226 0.0000000105167446614911 0.000000105893321447085 0.0000659820560061953 TRUE 3
YFR015C 819.761767785493 0.664899017585716 0.116249187406031 5.7196014219298 0.0000000106774224971358 0.000000107338896353418 0.0000669901487470297 TRUE 3
YNL277W 444.428601626691 -0.778281176805516 0.136169261153409 -5.71554233468814 0.0000000109354691204857 0.000000109757116468491 0.0000686091332619273 TRUE 3
YHR015W 360.692957695858 2.20065674639266 0.385136633861117 5.71396370251871 0.0000000110374551151172 0.000000110603763477844 0.0000692489933922454 TRUE 3
YLR178C 727.142316937811 -0.703361457553302 0.123131746108573 -5.71226738661778 0.0000000111480741795804 0.000000111534081863649 0.0000699430174026874 TRUE 3
YHR157W 593.035241664441 0.678733165592523 0.118840836976787 5.71127890764603 0.0000000112130302771807 0.000000112005316765533 0.000070350551959032 TRUE 3
YBR025C 409.799565458451 0.861407392295723 0.150839393074325 5.71075880603201 0.0000000112473553328724 0.00000011216957075216 0.0000705659073584413 TRUE 3
snR42 52.8102789329388 -1.60581311386044 0.28153613629538 -5.70375488912606 0.0000000117196571408849 0.000000116694300388525 0.0000735291289019118 TRUE 3
YLR439W 334.079981619761 0.85701538689335 0.150270439761715 5.70315351610288 0.0000000117610968746201 0.000000116921332320906 0.0000737891217913664 TRUE 3
YAR050W 98.7947695357311 -1.21568221985413 0.213464985769872 -5.69499590515844 0.0000000123374882141802 0.000000122457379062583 0.0000774054010557669 TRUE 3
YBR180W 377.935692292331 2.70401125495833 0.474979685480273 5.6928987441309 0.0000000124900464981271 0.000000123609608317419 0.0000783625517292492 TRUE 3
YPL017C 643.969279932291 -0.752685851059959 0.132215799433863 -5.6928586014901 0.0000000124929844848149 0.000000123609608317419 0.0000783809846577284 TRUE 3
YMR108W 3181.91981981852 -0.536990077014983 0.0943633880931476 -5.69066126032812 0.0000000126548334054979 0.000000125013810949115 0.0000793964247860938 TRUE 3
YER176W 569.694904767399 -0.683147365371771 0.120115227214583 -5.68743348544263 0.0000000128962806752449 0.000000127198692886496 0.0000809112649564867 TRUE 3
YDR074W 1517.90902628848 -0.892829923963036 0.157028886164301 -5.68576868735386 0.0000000130225561708744 0.000000128242535101876 0.0000817035174160661 TRUE 3
YDR113C 1170.86919738072 0.565780817500707 0.099547728754391 5.68351307036476 0.0000000131955634564805 0.000000129742585521164 0.0000827889651259589 TRUE 3
YBR018C 34.8469351286318 2.16578264149805 0.38137275557082 5.67891284802557 0.0000000135553519551193 0.000000132863629397599 0.0000850462781664184 TRUE 3
YLR182W 571.787676523702 -0.659214022370736 0.116079805322296 -5.6789725012066 0.0000000135506259903005 0.000000132863629397599 0.0000850166274631456 TRUE 3
YGR210C 369.788227755991 -0.733311875843413 0.129169498964966 -5.67712874726181 0.000000013697438032511 0.000000134046846767459 0.000085937726215974 TRUE 3
YNL193W 343.699637412271 -0.776264855378718 0.136813157778945 -5.67390496631154 0.0000000139578583894335 0.000000136382625664979 0.000087571603535306 TRUE 3
YBR019C 310.139341901861 0.826413827234495 0.145923267377213 5.66334514082809 0.0000000148450144291106 0.00000014482546736207 0.0000931376205282401 TRUE 3
YOR285W 4938.78530564994 -0.494968705867547 0.0874853328311945 -5.65773358629844 0.0000000153384982383477 0.0000001494074525608 0.0000962337379473936 TRUE 3
YHL015W 409.691551984325 -0.773985502994671 0.136916067444098 -5.65299250440923 0.0000000157678185429685 0.000000153351202666731 0.0000989272935385844 TRUE 3
YOR096W 276.119437479601 -0.814901557276015 0.144163217415723 -5.65263159274594 0.0000000158009741078873 0.000000153435774889748 0.0000991353115528852 TRUE 3
YBR076W 233.996332852967 1.01645010167644 0.179866074092381 5.6511496501246 0.0000000159378257351972 0.000000154287007464339 0.000099993918662627 TRUE 3
YLR329W 628.862264395366 0.679495872078263 0.12023500117189 5.65139822394016 0.0000000159147908324777 0.000000154287007464339 0.000099849397682965 TRUE 3
YGR048W 1277.57698164703 0.728798842984023 0.129007227505851 5.64928692038569 0.0000000161114751888836 0.000000155727710107653 0.000101083395335056 TRUE 3
YBR096W 454.538332444905 0.761279887985753 0.134954911987456 5.64099429042284 0.0000000169070969231725 0.000000163166490767786 0.000106075126095984 TRUE 3
YMR255W 533.805919890481 -0.775867413077047 0.137573880194799 -5.63964185627717 0.0000000170404218073919 0.000000164200562208555 0.000106911606419577 TRUE 3
YCR033W 831.153305157875 -0.62822488212357 0.111539680931813 -5.63229943707316 0.0000000177822587044032 0.000000171086056522579 0.000111565891111426 TRUE 3
YJL033W 440.136009983188 -0.734721260347638 0.130489242894656 -5.63051209470792 0.0000000179675340228801 0.000000172603891157009 0.00011272830845955 TRUE 3
YOL009C 267.537994983375 -0.839629950051242 0.149135403538281 -5.62998409586709 0.0000000180226239474899 0.000000172868379239456 0.000113073942646551 TRUE 3
YBL092W 607.670044365773 -0.724768830201034 0.129191328983975 -5.61004237591624 0.0000000202277078320942 0.000000193722765237751 0.000126908638938559 TRUE 3
YDL123W 640.20733464505 -0.661893874202141 0.117992319608811 -5.60963524063744 0.0000000202753500452338 0.000000193883034807548 0.000127207546183797 TRUE 3
YMR205C 2752.15980935388 -0.671919995001107 0.119842185730595 -5.60670677779175 0.0000000206212577500988 0.000000196890639066011 0.00012937777112412 TRUE 3
YGL238W 1608.89429667758 0.520211447898272 0.0929376015629978 5.59742708171403 0.0000000217556307456739 0.000000207405883993332 0.000136494827298358 TRUE 3
YLR064W 207.580334395604 0.907292588446096 0.162356844105847 5.58826203750668 0.0000000229353385101988 0.000000218320756410436 0.000143896313812987 TRUE 3
YHR014W 2396.10331137121 0.514410684754089 0.0921743226915665 5.58084583355615 0.0000000239351729071577 0.000000227492938858485 0.000150169274819507 TRUE 3
YNL181W 690.76071724717 0.586219205683715 0.105070366163379 5.57930106355747 0.000000024148695503831 0.00000022917513902501 0.000151508915591035 TRUE 3
YMR180C 218.395351930486 -0.944192494658878 0.169355920903986 -5.57519624716384 0.0000000247250975147341 0.000000234290840951552 0.000155125261807442 TRUE 3
YGR138C 652.534765871875 0.675453083038459 0.121344744003769 5.56639752783587 0.0000000260059595072601 0.000000246056386107153 0.00016316138994855 TRUE 3
YLR454W 1134.83416768854 -0.530749490684321 0.0954327531107039 -5.56150245470379 0.0000000267461916602271 0.000000252679006452718 0.000167805606476265 TRUE 3
YIL055C 542.248485153861 -0.668364280025964 0.120188183800178 -5.5609816114467 0.0000000268261465193748 0.00000025305325882111 0.000168307243262557 TRUE 3
YBR246W 181.029567469553 0.934645398359662 0.168130944996269 5.55903256465014 0.0000000271274084959617 0.000000255510861103856 0.000170197360903664 TRUE 3
YBR079C 631.497094920589 0.623995054567356 0.112312026309836 5.55590594408776 0.0000000276175563700421 0.000000259737527899961 0.000173272548665644 TRUE 3
YBL020W 405.52013039747 0.70151866021919 0.126377399043663 5.55098194398524 0.0000000284069428529051 0.000000266761605563284 0.000178225159459126 TRUE 3
YNR032W 354.964529962021 0.779357438387833 0.140569471570874 5.54428660560829 0.0000000295155044508245 0.000000276757487922305 0.000185180274924473 TRUE 3
YGR003W 478.461041203849 -0.662582385961134 0.119566825256386 -5.54152361694278 0.0000000299851124706916 0.000000280741209744251 0.000188126595641119 TRUE 3
YGL008C 3271.00007280417 0.647469343143935 0.116847680335555 5.54113989498619 0.0000000300509018746741 0.000000280937865066812 0.000188539358361705 TRUE 3
YMR142C 648.893527096804 -0.734750349624249 0.132671614490388 -5.53811267350998 0.0000000305748545310015 0.000000285410807251447 0.000191826637327503 TRUE 3
YOL104C 1896.87178185156 0.604985429696605 0.109259476903873 5.5371437502751 0.0000000307444206014367 0.000000286567236898681 0.000192890494853414 TRUE 3
YPR191W 2579.20820703144 0.475068845887038 0.0859546752061396 5.52696923986637 0.0000000325810057933171 0.000000303235384779641 0.000204413230347272 TRUE 3
YLR210W 316.430503264554 0.903700491778509 0.163609530103395 5.52351987813547 0.0000000332274679191154 0.000000308793935194979 0.00020846913372453 TRUE 3
YGR065C 693.485000618854 -0.73875952597981 0.133838076947623 -5.51980081325379 0.000000033938414470469 0.000000314934428954515 0.000212929612387723 TRUE 3
YGR116W 745.959488502636 -0.676101285144439 0.12249677473216 -5.51933948157195 0.0000000340276259234671 0.000000315295860292333 0.000213489325043833 TRUE 3
YMR251W-A 4421.03489342396 -0.610784057736762 0.110720382904419 -5.51645543227599 0.000000034590515699619 0.000000320038797911077 0.00021702089549941 TRUE 3
YOL033W 163.211454008702 0.981202635883954 0.177902510256967 5.51539511424924 0.0000000347997236930501 0.000000321500245547133 0.000218333466450196 TRUE 3
YDL018C 157.198403921566 0.95204757453167 0.172783202761912 5.51007018803532 0.0000000358690642340262 0.000000330892117558892 0.00022504250900428 TRUE 3
YFR021W 435.261115724762 0.677220609821077 0.122942938261435 5.50841406100923 0.0000000362080930833301 0.000000333529174613406 0.000227169576004813 TRUE 3
YIL094C 933.41759132298 -0.614104801919627 0.111519085256846 -5.50672380880138 0.0000000365573116329804 0.000000336252222688689 0.000229360573185319 TRUE 3
YKL117W 3307.65095337651 0.482891823678364 0.0877531386969075 5.5028438965156 0.0000000373713298768268 0.000000343236240581749 0.000234467723647211 TRUE 3
YKL091C 242.460253129472 -1.05596872516308 0.191992188845833 -5.50006086972117 0.0000000379660160804021 0.000000348188331684741 0.000238198784888443 TRUE 3
YKR070W 319.100791463543 0.747650628826603 0.13594896457092 5.49949483753941 0.0000000380880857947898 0.000000348797901008346 0.000238964650276511 TRUE 3
YLR209C 470.445594110768 0.753691386813613 0.137090356009445 5.49777102308851 0.0000000384621904526775 0.000000351710380043216 0.000241311782900099 TRUE 3
YOR107W 189.951047365724 -0.897675424023 0.163361031831998 -5.49504012037692 0.0000000390621598652481 0.000000356676752306698 0.000245075990994567 TRUE 3
YMR001C 612.31808939705 1.76071917044293 0.320469218210503 5.49419123707033 0.0000000392504984041223 0.00000035787554722247 0.000246257626987463 TRUE 3
